Player_Name,Team,Age,Position,GP,MP,PTS,REB,AST,FG%,3P%,PER,WS,USG%,VORP,Salary_2024,Contract_Years_Left,Cap_Hit_Share,Age_Norm,GP_Norm,MP_Norm,PTS_Norm,REB_Norm,AST_Norm,FG%_Norm,3P%_Norm,PER_Norm,WS_Norm,USG%_Norm,VORP_Norm,Salary_2024_Norm,Contract_Years_Left_Norm,PER_per_Million,All_Star_Votes,Is_Rookie,Rising_Stars_Consecutive,Popularity_Score
Lonnie Walker IV,PHI,26,SG,20,23.9,12.4,3.2,2.5,0.42,0.354,13.1,0.3,22.8,0,1157153,1,0.0082067588652482,0.3333333333333333,0.2345679012345679,0.6239782016348773,0.3792048929663608,0.2302158273381295,0.2155172413793103,0.42,0.354,0.3809523809523809,0.0837988826815642,0.5402843601895735,0.1403508771929824,0.0159393411809596,0,11.320888421842229,0,0,0,0
Harrison Barnes,SAS,32,PF,82,27.2,12.3,3.8,1.7,0.508,0.433,14.9,5.6,15.7,1.2,19000000,2,0.1347517730496454,0.6190476190476191,1,0.7138964577656675,0.3761467889908256,0.2733812949640287,0.146551724137931,0.508,0.433,0.4086021505376345,0.3798882681564246,0.3720379146919431,0.2456140350877192,0.2777192828174553,0.1666666666666666,0.7842105263157895,0,0,0,0
Bilal Coulibaly,WAS,20,SF,59,33,12.3,5,3.4,0.421,0.281,10.8,0.3,17.9,-0.8,7275600,3,0.0516,0.0476190476190476,0.7160493827160493,0.871934604904632,0.3761467889908256,0.3597122302158273,0.293103448275862,0.421,0.281,0.3456221198156682,0.0837988826815642,0.424170616113744,0.0701754385964912,0.1057056603432543,0.3333333333333333,1.484413656605641,0,0,2,0
Ayo Dosunmu,CHI,25,SG,46,30.3,12.3,3.5,4.5,0.492,0.328,12.8,2.5,16.6,0.1,7518518,2,0.0533228226950354,0.2857142857142857,0.5555555555555556,0.7983651226158037,0.3761467889908256,0.2517985611510791,0.3879310344827586,0.492,0.328,0.3763440860215054,0.2067039106145251,0.3933649289099526,0.1491228070175438,0.1092696128819077,0.1666666666666666,1.7024631715984453,0,0,0,0
Daniel Gafford,DAL,26,C,57,21.5,12.3,6.8,1.4,0.702,,24.7,5.9,19.5,1.8,14386320,5,0.1020306382978723,0.3333333333333333,0.691358024691358,0.5585831062670299,0.3761467889908256,0.4892086330935251,0.1206896551724137,0.702,,0.5591397849462366,0.3966480446927375,0.462085308056872,0.2982456140350877,0.2100300356289619,0.6666666666666666,1.7169088411768958,0,0,0,0
Jaden McDaniels,MIN,24,PF,82,31.9,12.2,5.7,2,0.477,0.33,13.3,6.3,16.3,1.4,24393104,5,0.1730007375886524,0.238095238095238,1,0.8419618528610353,0.3730886850152904,0.4100719424460431,0.1724137931034483,0.477,0.33,0.3840245775729647,0.4189944134078213,0.3862559241706161,0.2631578947368421,0.3568437885849234,0.6666666666666666,0.545236063438257,0,0,0,0
Jabari Smith Jr.,HOU,21,PF,57,30.1,12.2,7,1.1,0.438,0.354,12.6,4.2,16.4,0.6,12350392,7,0.0875914326241134,0.0952380952380952,0.691358024691358,0.7929155313351498,0.3730886850152904,0.5035971223021583,0.0948275862068965,0.438,0.354,0.3732718894009216,0.3016759776536313,0.3886255924170615,0.1929824561403509,0.1801600763665131,1,1.0202105325887632,0,0,1,0
Caris LeVert,2TM,30,SG,64,24.9,12.1,3.2,3.4,0.467,0.373,15.2,4,19.4,1.2,14104000,3,0.1000283687943262,0.5238095238095238,0.7777777777777778,0.6512261580381471,0.3700305810397553,0.2302158273381295,0.293103448275862,0.467,0.373,0.41321044546851,0.2905027932960894,0.4597156398104264,0.2456140350877192,0.2058879997126748,0.3333333333333333,1.0777084515031197,0,0,0,0
Drew Timme,BRK,24,PF,9,28.2,12.1,7.2,2.2,0.441,0.257,11,0,21.3,-0.3,1955377,2,0.0138679219858156,0.238095238095238,0.0987654320987654,0.7411444141689373,0.3700305810397553,0.5179856115107914,0.1896551724137931,0.441,0.257,0.3486943164362519,0.0670391061452514,0.5047393364928909,0.1140350877192982,0.0276504224973466,0.1666666666666666,5.625513647751815,0,0,0,0
Tari Eason,HOU,23,PF,57,24.9,12,6.4,1.5,0.487,0.342,18.5,5,19.4,2,5675766,2,0.040253659574468,0.1904761904761904,0.691358024691358,0.6512261580381471,0.3669724770642201,0.460431654676259,0.1293103448275862,0.487,0.342,0.4639016897081413,0.3463687150837989,0.4597156398104264,0.3157894736842105,0.0822338202749019,0.1666666666666666,3.2594719373561207,0,0,0,0
Rudy Gobert,MIN,32,C,72,33.2,12,10.9,1.8,0.669,,18.3,10.1,13,2.4,35000000,4,0.2482269503546099,0.6190476190476191,0.8765432098765432,0.8773841961852861,0.3669724770642201,0.7841726618705036,0.1551724137931034,0.669,,0.4608294930875576,0.6312849162011173,0.3080568720379146,0.3508771929824561,0.5124620380618359,0.5,0.5228571428571429,0,0,0,0
Aaron Nesmith,IND,25,SF,45,25,12,4,1.2,0.507,0.431,14.6,2.9,17.4,0.4,11000000,5,0.0780141843971631,0.2857142857142857,0.5432098765432098,0.6539509536784741,0.3669724770642201,0.2877697841726618,0.1034482758620689,0.507,0.431,0.4039938556067588,0.2290502793296089,0.4123222748815165,0.175438596491228,0.160347905195265,0.6666666666666666,1.3272727272727272,0,0,0,0
Aaron Wiggins,OKC,26,SG,76,22.9,12,3.9,1.8,0.488,0.383,16.1,5.4,20.3,1.4,10102803,5,0.0716510851063829,0.3333333333333333,0.925925925925926,0.5967302452316076,0.3669724770642201,0.2805755395683453,0.1551724137931034,0.488,0.383,0.4270353302611367,0.3687150837988827,0.481042654028436,0.2631578947368421,0.147184749209203,0.6666666666666666,1.593617137738903,0,0,0,0
Khris Middleton,2TM,33,SF,37,22.8,11.9,3.7,4.1,0.475,0.361,16.7,2,22,0.6,33296296,2,0.2361439432624113,0.6666666666666666,0.4444444444444444,0.5940054495912807,0.363914373088685,0.2661870503597122,0.3534482758620689,0.475,0.361,0.4362519201228879,0.1787709497206704,0.5213270142180094,0.1929824561403509,0.4874662773692814,0.1666666666666666,0.5015572903364386,0,0,0,0
Jalen Duren,DET,21,C,78,26.1,11.8,10.3,2.7,0.692,,21.4,9.2,16.4,2.7,6483144,2,0.045979744680851,0.0952380952380952,0.9506172839506172,0.6839237057220708,0.3608562691131498,0.7410071942446044,0.2327586206896552,0.692,,0.5084485407066052,0.5810055865921787,0.3886255924170615,0.3771929824561404,0.094079203790133,0.1666666666666666,3.300867603742875,0,0,1,0
Donte DiVincenzo,MIN,28,SG,62,25.9,11.7,3.7,3.6,0.422,0.397,14.1,3.9,19.4,1.6,11990000,3,0.0850354609929078,0.4285714285714285,0.7530864197530864,0.6784741144414168,0.3577981651376146,0.2661870503597122,0.3103448275862069,0.422,0.397,0.3963133640552995,0.2849162011173184,0.4597156398104264,0.2807017543859649,0.174872613176011,0.3333333333333333,1.1759799833194329,0,0,0,0
Brandin Podziemski,GSW,21,SG,64,26.8,11.7,5.1,3.4,0.445,0.372,14.4,4.2,18.3,1.2,3687960,3,0.026155744680851,0.0952380952380952,0.7777777777777778,0.7029972752043596,0.3577981651376146,0.3669064748201438,0.293103448275862,0.445,0.372,0.4009216589861751,0.3016759776536313,0.433649289099526,0.2456140350877192,0.053069879191695,0.3333333333333333,3.904597663749065,0,0,2,0
Corey Kispert,WAS,25,SF,61,26.3,11.6,3,1.7,0.451,0.364,11,1.1,17.5,-0.7,13975000,5,0.0991134751773049,0.2857142857142857,0.7407407407407407,0.6893732970027248,0.3547400611620794,0.2158273381294964,0.146551724137931,0.451,0.364,0.3486943164362519,0.1284916201117318,0.414691943127962,0.0789473684210526,0.203995386248517,0.6666666666666666,0.7871198568872988,0,0,0,0
Jeremy Sochan,SAS,21,PF,54,25.3,11.4,6.5,2.4,0.535,0.308,15.9,2.7,19,0.3,7096231,2,0.0503278794326241,0.0952380952380952,0.654320987654321,0.662125340599455,0.3486238532110091,0.4676258992805755,0.2068965517241379,0.535,0.308,0.423963133640553,0.2178770949720671,0.4502369668246445,0.1666666666666666,0.103074062014165,0.1666666666666666,2.240626045008963,0,0,0,0
Toumani Camara,POR,24,PF,78,32.7,11.3,5.8,2.2,0.458,0.375,12.5,5.2,14.4,1.2,2221677,6,0.0157565744680851,0.238095238095238,0.9506172839506172,0.8637602179836512,0.345565749235474,0.4172661870503596,0.1896551724137931,0.458,0.375,0.3717357910906298,0.3575418994413408,0.3412322274881516,0.2456140350877192,0.0315574222299452,0.8333333333333334,5.626380432439099,0,0,1,0
Isaiah Hartenstein,OKC,26,C,57,27.9,11.2,10.7,3.8,0.581,0,18.9,6.8,16.7,2.1,28500000,3,0.202127659574468,0.3333333333333333,0.691358024691358,0.7329700272479563,0.3425076452599387,0.7697841726618704,0.3275862068965517,0.581,0,0.4700460829493088,0.446927374301676,0.3957345971563981,0.3245614035087719,0.4170977937438063,0.3333333333333333,0.6631578947368421,0,0,0,0
Buddy Hield,GSW,32,SG,82,22.7,11.1,3.2,1.6,0.417,0.37,12.3,2.8,20.5,0.5,9219512,4,0.065386609929078,0.6190476190476191,1,0.5912806539509536,0.3394495412844036,0.2302158273381295,0.1379310344827586,0.417,0.37,0.3686635944700461,0.223463687150838,0.485781990521327,0.1842105263157894,0.1342256140202927,0.5,1.3341270123624764,0,0,0,0
Jrue Holiday,BOS,34,PG,62,30.6,11.1,4.3,3.9,0.443,0.353,13.5,5.1,15.8,1.3,32400000,4,0.2297872340425532,0.7142857142857143,0.7530864197530864,0.8065395095367848,0.3394495412844036,0.3093525179856115,0.3362068965517241,0.443,0.353,0.3870967741935484,0.3519553072625698,0.3744075829383886,0.2543859649122807,0.474316340334624,0.5,0.4166666666666667,0,0,0,0
Walker Kessler,UTA,23,C,58,30,11.1,12.2,1.7,0.663,0.176,20,5.4,13.7,1.7,4878938,2,0.0346023971631205,0.1904761904761904,0.7037037037037037,0.7901907356948228,0.3394495412844036,0.8776978417266186,0.146551724137931,0.663,0.176,0.4869431643625192,0.3687150837988827,0.3246445497630331,0.2894736842105262,0.0705432202639101,0.1666666666666666,4.09925274721671,0,0,1,0
Gary Trent Jr.,MIL,26,SG,74,25.6,11.1,2.3,1.2,0.431,0.416,11.7,3.3,17.1,0.2,3697105,3,0.0262206028368794,0.3333333333333333,0.9012345679012346,0.670299727520436,0.3394495412844036,0.1654676258992805,0.1034482758620689,0.431,0.416,0.3594470046082949,0.2513966480446927,0.4052132701421801,0.1578947368421052,0.0532040493477393,0.3333333333333333,3.16463827778762,0,0,0,0
Spencer Dinwiddie,DAL,31,PG,79,27,11,2.6,4.4,0.416,0.334,13,3.7,17.9,0.2,1157153,1,0.0082067588652482,0.5714285714285714,0.9629629629629628,0.7084468664850135,0.3363914373088684,0.1870503597122302,0.3793103448275862,0.416,0.334,0.3794162826420891,0.2737430167597766,0.424170616113744,0.1578947368421052,0.0159393411809596,0,11.234469426255645,0,0,0,0
Tim Hardaway Jr.,DET,32,SG,77,28,11,2.4,1.6,0.406,0.368,9.8,3.5,15.5,0,2296274,2,0.0162856312056737,0.6190476190476191,0.9382716049382716,0.7356948228882834,0.3363914373088684,0.1726618705035971,0.1379310344827586,0.406,0.368,0.3302611367127496,0.2625698324022347,0.3672985781990521,0.1403508771929824,0.0326518663120055,0.1666666666666666,4.267783374283732,0,0,0,0
Duncan Robinson,MIA,30,SF,74,24.1,11,2.3,2.4,0.437,0.393,11.8,2.7,19.2,0.1,26722692,4,0.1895226382978723,0.5238095238095238,0.9012345679012346,0.6294277929155313,0.3363914373088684,0.1654676258992805,0.2068965517241379,0.437,0.393,0.3609831029185868,0.2178770949720671,0.4549763033175355,0.1491228070175438,0.3910221576914388,0.5,0.4415722787210211,0,0,0,0
Duncan Robinson,MIA,30,SF,74,24.1,11,2.3,2.4,0.437,0.393,11.8,2.7,19.2,0.1,26722692,4,0.1895226382978723,0.5238095238095238,0.9012345679012346,0.6294277929155313,0.3363914373088684,0.1654676258992805,0.2068965517241379,0.437,0.393,0.3609831029185868,0.2178770949720671,0.4549763033175355,0.1491228070175438,0.3910221576914388,0.5,0.4415722787210211,0,0,0,0
Guerschon Yabusele,PHI,29,C,70,27.1,11,5.6,2.1,0.501,0.38,14.7,3.9,16.3,0.5,5500000,3,0.0390070921985815,0.4761904761904761,0.8518518518518519,0.7111716621253406,0.3363914373088684,0.4028776978417265,0.1810344827586207,0.501,0.38,0.4055299539170507,0.2849162011173184,0.3862559241706161,0.1842105263157894,0.0796550830800092,0.3333333333333333,2.6727272727272724,0,0,0,0
Brice Sensabaugh,UTA,21,SF,71,20.2,10.9,3,1.5,0.459,0.422,13.4,1.2,21.5,0.3,2693760,3,0.0191046808510638,0.0952380952380952,0.8641975308641975,0.5231607629427792,0.3333333333333333,0.2158273381294964,0.1293103448275862,0.459,0.422,0.3855606758832566,0.1340782122905028,0.509478672985782,0.1666666666666666,0.0384835512376973,0.3333333333333333,4.974459491565693,0,0,0,0
Bogdan Bogdanovic,2TM,32,SG,54,25,10.8,2.9,2.7,0.427,0.363,11.1,1.9,18.7,0,16020000,3,0.1136170212765957,0.6190476190476191,0.654320987654321,0.6539509536784741,0.3302752293577982,0.2086330935251798,0.2327586206896552,0.427,0.363,0.3502304147465437,0.1731843575418994,0.443127962085308,0.1403508771929824,0.2339984446531894,0.3333333333333333,0.6928838951310862,0,0,0,0
Jordan Hawkins,NOP,22,SG,56,23.6,10.8,2.8,1.2,0.372,0.331,9.6,-0.5,21,-1.2,4741320,3,0.0336263829787234,0.1428571428571428,0.6790123456790124,0.6158038147138964,0.3302752293577982,0.2014388489208632,0.1034482758620689,0.372,0.331,0.3271889400921658,0.0391061452513966,0.4976303317535545,0.0350877192982456,0.0685241684832088,0.3333333333333333,2.024752600541621,0,0,1,0
Brandon Boston Jr.,NOP,23,SG,42,23.6,10.7,3.2,2.2,0.436,0.35,12.7,0.7,20,-0.1,1157153,1,0.0082067588652482,0.1904761904761904,0.5061728395061729,0.6158038147138964,0.3272171253822629,0.2302158273381295,0.1896551724137931,0.436,0.35,0.3748079877112135,0.106145251396648,0.4739336492890995,0.131578947368421,0.0159393411809596,0,10.975212439495898,0,0,0,0
Nikola Jovic,MIA,21,PF,46,25.1,10.7,3.9,2.8,0.456,0.371,13.8,2.5,18.3,0.7,4445417,6,0.0315277801418439,0.0952380952380952,0.5555555555555556,0.6566757493188011,0.3272171253822629,0.2805755395683453,0.2413793103448275,0.456,0.371,0.391705069124424,0.2067039106145251,0.433649289099526,0.2017543859649122,0.0641828506391414,0.8333333333333334,3.104320697023474,0,0,0,0
Grayson Allen,PHO,29,SG,64,24.1,10.6,3,2.1,0.448,0.426,13.7,2.5,17.6,0.7,16875000,4,0.1196808510638298,0.4761904761904761,0.7777777777777778,0.6294277929155313,0.3241590214067278,0.2158273381294964,0.1810344827586207,0.448,0.426,0.3901689708141321,0.2067039106145251,0.4170616113744076,0.2017543859649122,0.246542510636561,0.5,0.8118518518518518,0,0,0,0
Keon Johnson,BRK,22,SG,79,24.4,10.6,3.8,2.2,0.389,0.314,10.4,0.5,21.7,-0.6,2349578,2,0.0166636737588652,0.1428571428571428,0.9629629629629628,0.6376021798365121,0.3241590214067278,0.2733812949640287,0.1896551724137931,0.389,0.314,0.3394777265745008,0.0949720670391061,0.5142180094786729,0.087719298245614,0.0334339118011022,0.1666666666666666,4.426326770168941,0,0,0,0
Terry Rozier,MIA,30,PG,64,25.9,10.6,3.7,2.6,0.391,0.295,10.5,1,20.4,-0.7,26643031,2,0.1889576666666666,0.5238095238095238,0.7777777777777778,0.6784741144414168,0.3241590214067278,0.2661870503597122,0.2241379310344827,0.391,0.295,0.3410138248847926,0.1229050279329609,0.4834123222748814,0.0789473684210526,0.3898534175273436,0.1666666666666666,0.394099304992739,0,0,0,0
Obi Toppin,IND,26,PF,79,19.6,10.5,4,1.6,0.529,0.365,17.4,4.3,20.1,1.4,14000000,4,0.0992907801418439,0.3333333333333333,0.9629629629629628,0.5068119891008175,0.3211009174311926,0.2877697841726618,0.1379310344827586,0.529,0.365,0.4470046082949309,0.3072625698324022,0.476303317535545,0.2631578947368421,0.2043621718035864,0.5,1.2428571428571429,0,0,0,0
Jonas Valanciunas,2TM,32,C,81,18.8,10.4,7.7,2,0.55,0.216,20.8,4.3,22.8,1,10395000,3,0.0737234042553191,0.6190476190476191,0.9876543209876544,0.4850136239782016,0.3180428134556575,0.5539568345323741,0.1724137931034483,0.55,0.216,0.4992319508448541,0.3072625698324022,0.5402843601895735,0.2280701754385964,0.1514716947625869,0.3333333333333333,2.000962000962001,0,0,0,0
Ochai Agbaji,TOR,24,SG,64,27.2,10.4,3.8,1.5,0.498,0.399,12,3.1,14.6,0.5,6383525,2,0.0452732269503546,0.238095238095238,0.7777777777777778,0.7138964577656675,0.3180428134556575,0.2733812949640287,0.1293103448275862,0.498,0.399,0.3640552995391705,0.2402234636871508,0.3459715639810426,0.1842105263157894,0.0926176513817149,0.1666666666666666,1.879839117102228,0,0,0,0
Jaylen Wells,MEM,21,SG,79,25.9,10.4,3.4,1.7,0.425,0.352,10.5,3.5,15.9,-0.1,1955377,4,0.0138679219858156,0.0952380952380952,0.9629629629629628,0.6784741144414168,0.3180428134556575,0.2446043165467625,0.146551724137931,0.425,0.352,0.3410138248847926,0.2625698324022347,0.3767772511848341,0.131578947368421,0.0276504224973466,0.5,5.369808481944914,0,1,1,0
Grant Williams,CHO,26,PF,16,29.9,10.4,5.1,2.3,0.439,0.365,11.5,0.7,14.8,0.1,13645500,3,0.0967765957446808,0.3333333333333333,0.1851851851851851,0.7874659400544958,0.3180428134556575,0.3669064748201438,0.1982758620689655,0.439,0.365,0.3563748079877112,0.106145251396648,0.3507109004739336,0.1491228070175438,0.1991611526327031,0.3333333333333333,0.8427686783188597,0,0,0,0
Kevin Porter Jr.,2TM,24,SG,75,19.8,10.3,3.7,3.4,0.449,0.311,15.4,2.2,25.4,0.5,5134000,3,0.0364113475177304,0.238095238095238,0.9135802469135802,0.5122615803814714,0.3149847094801223,0.2661870503597122,0.293103448275862,0.449,0.311,0.4162826420890937,0.1899441340782123,0.6018957345971563,0.1842105263157894,0.074285342553794,0.3333333333333333,2.999610440202571,0,0,0,0
Jose Alvarado,NOP,26,PG,56,24.4,10.3,2.4,4.6,0.392,0.359,13.4,1.2,19.8,0.2,4500000,3,0.0319148936170212,0.3333333333333333,0.6790123456790124,0.6376021798365121,0.3149847094801223,0.1726618705035971,0.396551724137931,0.392,0.359,0.3855606758832566,0.1340782122905028,0.4691943127962085,0.1578947368421052,0.0649836608772354,0.3333333333333333,2.977777777777778,0,0,0,0
Nic Claxton,BRK,25,C,70,26.9,10.3,7.4,2.2,0.563,0.238,16.5,4.3,16.8,1.1,25352272,4,0.1798033475177305,0.2857142857142857,0.8518518518518519,0.7057220708446865,0.3149847094801223,0.5323741007194245,0.1896551724137931,0.563,0.238,0.4331797235023041,0.3072625698324022,0.3981042654028436,0.2368421052631579,0.3709161472763135,0.5,0.6508292432331114,0,0,0,0
Herbert Jones,NOP,26,SF,20,32.4,10.3,3.9,3.3,0.436,0.306,10.4,0.4,14.6,-0.3,13937574,6,0.0988480425531914,0.3333333333333333,0.2345679012345679,0.8555858310626702,0.3149847094801223,0.2805755395683453,0.2844827586206896,0.436,0.306,0.3394777265745008,0.0893854748603352,0.3459715639810426,0.1140350877192982,0.203446293601156,0.8333333333333334,0.7461843790031178,0,0,0,0
De'Anthony Melton,GSW,26,SG,6,20.2,10.3,3.3,2.8,0.407,0.371,13.3,0.2,23.5,0,3080921,3,0.0218505035460992,0.3333333333333333,0.0617283950617283,0.5231607629427792,0.3149847094801223,0.237410071942446,0.2413793103448275,0.407,0.371,0.3840245775729647,0.0782122905027933,0.5568720379146919,0.1403508771929824,0.0441637537291454,0.3333333333333333,4.316890955659039,0,0,0,0
Isaiah Joe,OKC,25,SG,74,21.7,10.2,2.6,1.6,0.44,0.412,14,5.1,17.2,1.4,12362338,4,0.0876761560283688,0.2857142857142857,0.9012345679012346,0.5640326975476838,0.3119266055045871,0.1870503597122302,0.1379310344827586,0.44,0.412,0.3947772657450077,0.3519553072625698,0.4075829383886255,0.2631578947368421,0.1803353411761474,0.5,1.1324718673765433,0,0,0,0
Tyus Jones,PHO,28,PG,81,26.8,10.2,2.4,5.3,0.448,0.414,14.5,4.4,16.2,1.1,7000000,2,0.0496453900709219,0.4285714285714285,0.9876543209876544,0.7029972752043596,0.3119266055045871,0.1726618705035971,0.4568965517241379,0.448,0.414,0.402457757296467,0.3128491620111732,0.3838862559241706,0.2368421052631579,0.1016622163841699,0.1666666666666666,2.071428571428572,0,0,0,0
Trendon Watford,BRK,24,PF,44,20.8,10.2,3.6,2.6,0.469,0.33,13,0.7,23.3,-0.3,2461463,3,0.0174571843971631,0.238095238095238,0.5308641975308642,0.5395095367847411,0.3119266055045871,0.2589928057553957,0.2241379310344827,0.469,0.33,0.3794162826420891,0.106145251396648,0.5521327014218009,0.1140350877192982,0.0350754238742595,0.3333333333333333,5.281411908283813,0,0,0,0
Keion Brooks Jr.,NOP,24,SF,14,23.7,10.1,4.1,0.9,0.486,0.326,12.8,0.4,17.1,-0.1,1157153,1,0.0082067588652482,0.238095238095238,0.1604938271604938,0.6185286103542234,0.3088685015290519,0.2949640287769783,0.0775862068965517,0.486,0.326,0.3763440860215054,0.0893854748603352,0.4052132701421801,0.131578947368421,0.0159393411809596,0,11.061631435082482,0,0,0,0
Luguentz Dort,OKC,25,SF,71,29.2,10.1,4.1,1.6,0.435,0.412,11.3,5.6,13.6,1.2,18222222,3,0.1292356170212766,0.2857142857142857,0.8641975308641975,0.768392370572207,0.3088685015290519,0.2949640287769783,0.1379310344827586,0.435,0.412,0.3533026113671275,0.3798882681564246,0.3222748815165877,0.2456140350877192,0.2663081733994263,0.3333333333333333,0.6201219587819752,0,0,0,0
Justin Edwards,PHI,21,SF,44,26.3,10.1,3.4,1.6,0.455,0.363,11.3,0.9,16.9,-0.5,2048494,4,0.0145283262411347,0.0952380952380952,0.5308641975308642,0.6893732970027248,0.3088685015290519,0.2446043165467625,0.1379310344827586,0.455,0.363,0.3533026113671275,0.1173184357541899,0.400473933649289,0.0964912280701754,0.0290165813186022,0.5,5.516247545758007,0,0,0,0
Derrick Jones Jr.,LAC,27,SF,77,24.3,10.1,3.4,0.8,0.526,0.356,13.5,4.7,16.5,0.8,10000000,3,0.0709219858156028,0.3809523809523809,0.9382716049382716,0.6348773841961852,0.3088685015290519,0.2446043165467625,0.0689655172413793,0.526,0.356,0.3870967741935484,0.3296089385474861,0.3909952606635071,0.2105263157894737,0.1456764829924912,0.3333333333333333,1.35,0,0,0,0
Ausar Thompson,DET,22,SF,59,22.5,10.1,5.1,2.3,0.535,0.224,17.2,3.8,19.1,1.2,8775000,3,0.0622340425531914,0.1428571428571428,0.7160493827160493,0.5858310626702997,0.3088685015290519,0.3669064748201438,0.1982758620689655,0.535,0.224,0.4439324116743471,0.2793296089385475,0.45260663507109,0.2456140350877192,0.1277039907940933,0.3333333333333333,1.96011396011396,0,0,1,0
Chris Boucher,TOR,32,PF,50,17.2,10,4.5,0.7,0.492,0.363,18.7,2.7,21.2,0.9,2296274,2,0.0162856312056737,0.6190476190476191,0.6049382716049383,0.44141689373297,0.3058103975535168,0.3237410071942446,0.0603448275862068,0.492,0.363,0.466973886328725,0.2178770949720671,0.5023696682464455,0.219298245614035,0.0326518663120055,0.1666666666666666,8.143627459092425,0,0,0,0
Andrew Nembhard,IND,25,SG,65,28.9,10,3.3,5,0.458,0.291,11.7,2.8,16.3,-0.1,18102000,4,0.1283829787234042,0.2857142857142857,0.7901234567901234,0.7602179836512261,0.3058103975535168,0.237410071942446,0.4310344827586207,0.458,0.291,0.3594470046082949,0.223463687150838,0.3862559241706161,0.131578947368421,0.2645443456793644,0.5,0.6463374212794166,0,0,0,0
Ziaire Williams,BRK,23,SF,63,24.5,10,4.6,1.3,0.412,0.341,11.9,2.1,18.2,-0.1,6250000,3,0.0443262411347517,0.1904761904761904,0.7654320987654321,0.6403269754768391,0.3058103975535168,0.3309352517985611,0.1120689655172413,0.412,0.341,0.3625192012288787,0.1843575418994413,0.4312796208530805,0.131578947368421,0.0906586497320895,0.3333333333333333,1.904,0,0,0,0
Kevin Huerter,2TM,26,SG,69,24.3,9.9,3,2.3,0.425,0.338,11.3,1.9,17.5,0,17991071,2,0.1275962482269503,0.3333333333333333,0.8395061728395061,0.6348773841961852,0.3027522935779816,0.2158273381294964,0.1982758620689655,0.425,0.338,0.3533026113671275,0.1731843575418994,0.414691943127962,0.1403508771929824,0.262916859485833,0.1666666666666666,0.6280893449867437,0,0,0,0
Georges Niang,2TM,31,PF,79,21.5,9.9,3.4,1.4,0.461,0.406,11.2,2.9,17.9,-0.1,8200000,2,0.0581560283687943,0.5714285714285714,0.9629629629629628,0.5585831062670299,0.3027522935779816,0.2446043165467625,0.1206896551724137,0.461,0.406,0.3517665130568356,0.2290502793296089,0.424170616113744,0.131578947368421,0.1192679230274984,0.1666666666666666,1.3658536585365857,0,0,0,0
Julian Champagnie,SAS,23,SF,82,23.6,9.9,3.9,1.4,0.415,0.371,12.2,2.5,17.2,0.4,3000000,2,0.0212765957446808,0.1904761904761904,1,0.6158038147138964,0.3027522935779816,0.2805755395683453,0.1206896551724137,0.415,0.371,0.3671274961597542,0.2067039106145251,0.4075829383886255,0.175438596491228,0.0429765275730747,0.1666666666666666,4.066666666666666,0,0,0,0
Scotty Pippen Jr.,MEM,24,PG,79,21.3,9.9,3.3,4.4,0.48,0.397,15.8,4.7,19.3,1.7,2270735,4,0.0161045035460992,0.238095238095238,0.9629629629629628,0.553133514986376,0.3027522935779816,0.237410071942446,0.3793103448275862,0.48,0.397,0.4224270353302611,0.3296089385474861,0.457345971563981,0.2894736842105262,0.0322771728603689,0.5,6.958099469995398,0,0,0,0
Nick Smith Jr.,CHO,20,SG,60,22.8,9.9,2.1,2.4,0.391,0.34,8.3,-0.5,20.8,-1.3,2710680,2,0.0192246808510638,0.0476190476190476,0.7283950617283951,0.5940054495912807,0.3027522935779816,0.1510791366906475,0.2068965517241379,0.391,0.34,0.3072196620583717,0.0391061452513966,0.4928909952606635,0.0263157894736842,0.0387317917013682,0.1666666666666666,3.061962312039784,0,0,0,0
Bub Carrington,WAS,19,PG,82,30,9.8,4.2,4.4,0.401,0.339,9,0.2,15.8,-1.6,4677600,4,0.0331744680851063,0,1,0.7901907356948228,0.2996941896024465,0.302158273381295,0.3793103448275862,0.401,0.339,0.3179723502304147,0.0782122905027933,0.3744075829383886,0,0.067589305460448,0.5,1.9240636223704464,0,1,1,0
Moses Moody,GSW,22,SG,74,22.3,9.8,2.6,1.3,0.433,0.374,12.4,3.5,17.4,0.5,11574075,4,0.0820856382978723,0.1428571428571428,0.9012345679012346,0.5803814713896458,0.2996941896024465,0.1870503597122302,0.1120689655172413,0.433,0.374,0.370199692780338,0.2625698324022347,0.4123222748815165,0.1842105263157894,0.1687704018963224,0.5,1.071359914291207,0,0,0,0
Amir Coffey,LAC,27,SG,72,24.3,9.7,2.2,1.1,0.471,0.409,11.2,4,15.3,0.1,2296274,2,0.0162856312056737,0.3809523809523809,0.8765432098765432,0.6348773841961852,0.2966360856269113,0.158273381294964,0.0948275862068965,0.471,0.409,0.3517665130568356,0.2905027932960894,0.3625592417061611,0.1491228070175438,0.0326518663120055,0.1666666666666666,4.877466713467121,0,0,0,0
Max Christie,2TM,21,SG,78,27.3,9.6,3.3,1.9,0.427,0.366,10.4,2.7,15.2,-0.3,7714286,4,0.0547112482269503,0.0952380952380952,0.9506172839506172,0.7166212534059945,0.2935779816513761,0.237410071942446,0.1637931034482758,0.427,0.366,0.3394777265745008,0.2178770949720671,0.3601895734597156,0.1140350877192982,0.1121418078637003,0.5,1.348148098216737,0,0,0,0
